x0	x1	x34	x35	x36	x41	x45	x46	x68	x84	x93	x94
49.63816798	-22.17422971	Toyota	wednesday	1.50739987	-$78.01	0.00%	-5.261414257	sept.	-10.76581366	asia	0.725787706
3.040223189	-5.370699888	volkswagon	wed	5.934407028	$178.93	0.00%	5.005209951	Aug	-6.852102283	asia	-2.783418839
-48.41059694	-5.120553256	chrystler	thur	-4.186984619	$1,569.67	0.00%	7.502112514	Aug	2.547761446	asia	-0.016539228
18.27446546	-14.84494447	bmw	wednesday	3.832546812	$1,069.63	0.00%	-0.406008026	July	-0.637736337	asia	0.983354124
46.88163627	0.182643999	Toyota	thur	9.431600107	$260.41	0.00%	4.0971972	July	-6.944518051	asia	1.275618216
16.12667911	14.74835156	Honda	thur	-1.188997188	$1,287.45	-0.01%	-5.735172898	July	-7.673902647	america	0.937838904
-55.08462452	-12.79699306	bmw	wed	-1.918449876	-$1,037.77	0.00%	-10.02219468	May	-4.218378059	asia	-0.366200066
29.239122	-23.83595947	volkswagon	wed	-4.908702034	$1,823.39	0.01%	-3.266743743	May	-5.214446398	asia	0.441615953
11.81989884	-28.30774637	Toyota	wed	-4.958060334	$737.52	0.01%	9.619649237	July	-12.39853784	asia	2.926342342
-43.25895119	27.89526012	tesla	wed	3.942837232	-$1,075.41	0.01%	3.850162527	Aug	-4.601537163	asia	0.752187237
-16.62980149	4.095678214	Toyota	wed	4.870405271	-$306.63	0.01%	7.879962631	Jun	8.268211989	asia	-0.37922248
-21.71515908	6.680219652	volkswagon	wednesday	3.549299227	$1,863.28	-0.02%	2.661469048	July	-0.102532436	asia	0.062260418
-4.467525196	12.34504534	volkswagon	thurday	2.51131357	-$32.05	0.01%	0.966134154	May	0.418543486	asia	0.641863422
-13.82180158	-35.31543837	volkswagon	wed	4.361925435	-$1,096.12	0.00%	-4.035057648	Aug	10.39606252	america	0.64584287
5.371591367	-4.647753302	volkswagon	thurday	2.113290655	-$221.74	0.01%	6.243369243	May	1.640527875	asia	0.510433912
4.676627689	-11.99600592	volkswagon	thur	-1.281060708	$1,094.07	0.00%	-9.225409468	Aug	-0.546158393	asia	-2.192093792
24.93279895	12.2703308	volkswagon	wednesday	0.180113321	$914.40	0.00%	-15.06066232	July	-2.98158622	asia	-0.918581076
0.133714289	-5.418230273	Honda	tuesday	-1.667608772	-$870.16	0.00%	1.008619677	Aug	-1.790976824	america	0.579291341
18.05361124	7.138709864	volkswagon	thurday	-3.162777942	$1,891.86	0.00%	4.423968223	Aug	1.783751628	asia	0.033137203
10.03167368	0.111928641	Toyota	wed	4.401175031	-$1,085.24	-0.03%	-10.27621024	sept.	-3.156415909	asia	1.965352856
25.55896714	-13.78565059	Honda	thur	4.534062087	$1,202.18	0.01%	-2.857728002	sept.	3.16194301	asia	-1.131847689
20.14338158	-8.730140118	Toyota	wednesday	-2.552617841	$1,837.79	0.00%	3.308836441	sept.	12.63646011	asia	0.639859661
2.056393792	-9.015500246	volkswagon	thurday	-3.100533537	-$144.98	0.00%	-3.879243293	Aug	-6.674181983	asia	-0.716834971
-61.35120758	17.6120752	volkswagon	thurday	1.739452625	$152.91	0.00%	-6.558711254	Jun	-1.428884394	asia	0.118383237
3.916648409	17.38590693	volkswagon	wed	-8.235123559	-$762.78	-0.02%	1.321256732	July	7.185624113	asia	-0.915214155
17.75007178	-24.17011758	volkswagon	tuesday	1.210722179	-$338.04	0.01%	-0.238554234	sept.	2.766424887	asia	-1.889943131
-8.609850047	5.237790611	Toyota	wed	-0.588949708	-$245.36	0.01%	-13.09554386	Jun	3.701723583	asia	-2.302573168
6.834419096	-9.56646574	Honda	thurday	-1.832189694	-$205.01	0.00%	1.986848011	Jun	3.782681197	asia	0.040589196
16.02730422	-33.85567765	bmw	wed	-1.330695653	-$1,929.58	-0.02%	-8.273242826	Jun	-10.73961034	asia	0.723942471
-27.72291213	-14.60206479	volkswagon	thurday	-1.817470936	$159.70	0.00%	12.46758187	July	-4.569252378	asia	0.780863198
-21.31923806	13.28196146	Toyota	thurday	-4.749815578	$1,238.14	0.01%	-10.281909	Apr	9.223843946	asia	-0.116764587
-46.49736661	-21.40270861	volkswagon	wed	3.067512529	-$172.65	-0.01%	11.76565642	July	0.119106129	asia	-0.819392747
-4.492862778	14.44905906	Toyota	wed	3.176468924	$161.19	-0.01%	-4.04922215	July	21.32893456	asia	1.160978045
20.94190324	-5.472841273	volkswagon	wed	0.126321301	$847.30	-0.01%	-3.690429315	July	-3.07167207	euorpe	-0.522235208
-8.180412916	5.779508347	bmw	wed	5.509868328	-$1,078.21	0.01%	7.865065194	Apr	14.13062726	asia	0.264326697
-47.42357921	-2.191497939	volkswagon	thur	0.907896555	-$524.58	0.01%	-11.22444894	July	-4.025901409	asia	-0.103939642
-13.12625388	24.0471234	Toyota	wed	3.287728642	$79.96	0.00%	17.77801032	Jun	-1.016315445	asia	-1.265494249
11.15641659	23.83860461	Toyota	wednesday	-4.018504261	$288.35	-0.01%	-3.950431674	Aug	-12.69415518	asia	-0.953736025
-17.84985338	-6.639480182	Honda	wed	4.883931691	-$60.82	0.00%	-7.235349811	July	3.149465628	asia	-0.122186825
16.23245443	16.09520182	bmw	thurday	-2.229101802	$601.65	0.01%	-3.991105901	Aug	10.54807066	asia	-0.288231276
19.14658506	-3.898754566	Toyota	wed	8.234939121	-$1,160.01	0.01%	2.726014484	sept.	-10.7221165	asia	-0.28121968
-23.95753526	9.725495916	volkswagon	wed	-7.527158497	-$375.17	0.00%	11.882227	Jun	-1.675047045	asia	-0.788224819
-9.597488773	18.57545891	volkswagon	wed	-0.713538858	-$722.89	0.00%	-5.737452318	sept.	5.644334548	asia	1.271814516
22.11444461	-37.82911246	Toyota	thurday	14.45748145	-$328.14	0.01%	1.240139265	May	-6.717134403	asia	-1.013013747
-4.364642769	4.263431031	bmw	thur	-4.806290707	$214.47	0.02%	-0.671958462	Apr	-2.129081405	asia	0.470566209
10.18726904	-9.219553588	tesla	wed	-2.948626704	-$213.71	0.02%	-7.946477018	sept.	4.255177194	asia	-1.441486917
-22.38298391	10.37821846	bmw	wed	-6.313494471	$702.20	0.00%	11.60579167	July	-4.871375014	asia	-0.337461522
52.64332302	8.668244067	bmw	thurday	2.596765968	$762.69	0.00%	-5.005115122	sept.	1.483315446	asia	-3.639953579
15.35168448	-40.69109386	nissan	wed	-1.327823195	$561.64	-0.01%	-5.137646504	Aug	-17.05508157	asia	-0.168166782
11.10478311	-10.6748489	tesla	thurday	1.105382701	$1,027.85	0.00%	4.846351026	July	-0.9125179	asia	0.688763111
-13.40632043	-6.404348117	volkswagon	wed	4.548874778	$305.62	0.01%	-0.758982351	Apr	-4.021678002	asia	-1.044314876
-9.834940514	-18.57542061	Toyota	thurday	-5.838367961	-$739.12	0.00%	3.200142687	Jun	6.318094307	asia	-1.479612344
-15.17094736	1.85826506	Honda	wed	-0.151685626	$1,489.06	0.01%	3.707844874	July	-13.19247287	asia	-0.343184428
3.666121139	1.024645101	volkswagon	wed	-3.47518894	-$433.65	0.00%	5.607349122	Jun	2.686132975	asia	0.688682876
15.88610202	1.844929578	Toyota	thurday	-4.036247606	$1,286.95	-0.02%	4.145515436	Jun	1.407415369	asia	-1.67523616
30.74595899	18.32594374	Toyota	thurday	5.923233442	$2,899.67	0.01%	-3.537333132	Jun	0.977566483	asia	-1.455199183
16.72726284	-12.98191338	Toyota	wed	2.316752615	$1,170.75	0.01%	6.485307685	Jun	1.474577418	asia	-0.450793557
43.54928204	-25.61651757	Honda	friday	8.318742893	-$428.67	0.00%	-4.369463519	Aug	5.951831067	asia	0.154303274
9.130389414	-6.008222814	bmw	wed	0.819343615	-$601.41	0.01%	-11.80513106	Aug	-9.587634256	asia	0.411042361
-29.09740997	36.4400205	volkswagon	thurday	3.670424872	$231.46	0.01%	-0.350003438	July	-15.60399371	asia	-0.480509073
68.16476888	3.624045049	Honda	wed	8.579275749	$708.79	0.00%	2.250110866	Aug	22.49321273	asia	-0.034445923
7.016409256	11.26673794	Honda	wed	-7.738924324	-$411.95	-0.01%	-5.994808801	July	5.862569247	asia	-0.755057467
20.89505768	9.698289386	bmw	thurday	-0.644024212	-$87.45	0.00%	-1.109146128	Aug	6.053571444	asia	-1.421717303
29.40058819	-19.23464843	bmw	wed	6.137134085	-$984.72	-0.03%	-1.84869456	Aug	0.523457003	asia	1.047123895
-15.59979713	3.190487474	Toyota	wed	-1.245573318	-$1,582.14	-0.01%	-6.44656018	Jun	1.377346129	asia	-0.057155258
-47.05963838	12.71932216	bmw	wednesday	-1.045130501	-$1,764.74	0.00%	-9.390498506	July	-4.862889822	asia	-0.35578074
34.84721374	-22.52945457	Honda	wed	7.225576665	-$1,084.91	0.00%	4.253548034	July	-16.52765383	asia	0.420520126
-29.94458524	-16.80804778	Honda	wed	-2.607524657	-$843.61	0.01%	0.950198948	July	-0.264949358	asia	-0.900732699
8.62971643	15.87393074	volkswagon	wed	-1.300918191	-$815.37	0.00%	18.76005844	sept.	5.087663232	asia	0.917117076
58.49958097	-25.72712721	Toyota	thurday	0.663071126	$1,027.66	0.00%	-6.992448495	Aug	2.642047584	asia	1.840639372
3.640336679	-5.550584013	Toyota	wed	-8.486813617	-$793.23	0.01%	-0.167041323	July	8.797297642	asia	0.356933487
-75.47368917	19.31363067	Toyota	wednesday	8.481038974	-$1,292.16	0.00%	6.241732056	May	-6.324127964	asia	-1.577488578
48.8846152	0.431150361	bmw	thurday	0.887787758	$943.53	-0.02%	-9.300673908	Jun	0.417356214	asia	2.735376266
0.654742859	-5.319718541	Honda	wed	-3.204079342	-$371.18	0.00%	1.576138359	July	-9.051395177	asia	1.152489488
56.11247977	-46.1228289	bmw	thur	1.746459539	$55.88	0.00%	7.142560916	May	-0.96975292	asia	0.474625483
0.013225589	13.32862146	Honda	thurday	2.091387246	$398.45	0.00%	3.174627722	Jun	8.811230227	asia	1.188474635
46.85310258	-5.040602766	volkswagon	thurday	2.489949257	$370.23	0.01%	-11.41487075	Aug	5.533436666	america	0.536319166
41.8513324	-10.39922966	Toyota	wed	5.128088886	-$740.64	0.00%	1.03736289	Jun	-1.619549587	asia	0.914631604
3.364601862	-9.616327121	Toyota	thurday	3.178908446	-$648.41	0.00%	-3.516437337	July	2.231044063	asia	-0.589756761
5.712094752	11.86184223	volkswagon	wed	6.465821321	-$1,246.24	0.01%	2.662479073	July	-10.85134095	euorpe	-0.085019842
-17.44501101	0.300889554	bmw	wed	-2.135734617	$506.75	0.01%	4.740078794	sept.	-5.526586183	asia	0.534058301
-11.37988813	22.60209866	Toyota	thur	2.368093802	-$1,265.97	0.01%	-2.538831834	May	3.283237181	asia	-1.513042339
3.635558874	-17.76073839	Toyota	wed	0.373827908	$1,873.81	-0.01%	3.724913919	Jun	-3.350412621	asia	0.878275504
-33.3657423	-3.567705978	bmw	thurday	-1.679825486	-$557.47	-0.01%	-0.952147444	July	9.598597913	america	-0.888915815
-39.82267851	-22.58764838	Toyota	wednesday	-3.481142736	-$2,564.14	-0.01%	-2.508663721	July	-3.453275563	asia	1.680598945
36.9840792	-18.92014637	Toyota	wed	-2.930155603	$1,549.46	-0.01%	0.688377979	Aug	-11.395821	asia	-1.285727676
36.72732488	-12.44626659	bmw	thurday	-3.506866264	-$2,395.83	0.01%	-9.902217707	sept.	3.558336832	asia	0.778575628
0.470784582	-14.06500082	Toyota	wed	1.839484007	-$1,817.53	0.00%	4.729893127	Aug	12.51870221	asia	0.528704591
-50.18826799	-1.635955442	volkswagon	thurday	-2.521227074	-$995.46	0.03%	-8.765971445	July	-10.39277293	asia	1.02369499
31.4109268	-19.45402978	Honda	thurday	-2.397233044	$565.16	0.01%	3.14003163	Jun	-6.746991514	asia	-0.346800696
62.16166898	15.80159704	Toyota	wednesday	2.182477146	-$680.81	-0.01%	-0.817295693	Aug	12.90673779	asia	0.381848127
14.78330776	-26.44770026	Honda	wed	-3.52941286	$223.30	0.01%	-5.406375275	Jun	6.866320339	asia	-0.800469866
-15.0200249	17.07873845	Toyota	wed	2.412503871	$1,435.95	0.01%	6.027795077	Jun	10.5216905	asia	-0.093962271
39.13295426	-27.82641214	Honda	wed	10.78563255	$779.21	-0.02%	-6.467518743	Aug	-7.91417085	asia	-1.636718741
-9.643063629	-0.020752912	Honda	wed	3.071780681	-$1,260.66	0.02%	8.913056166	Aug	-1.106303696	asia	0.258725597
38.06428409	-41.63813472	volkswagon	thurday	1.874423293	$585.24	0.00%	10.41505047	sept.	13.80598065	asia	0.44538283
-8.960012345	1.96714339	volkswagon	tuesday	3.845979742	-$244.70	-0.01%	-10.23255099	July	6.099755091	asia	-1.39593718
27.31608362	9.90951721	volkswagon	wednesday	4.819589691	$1,094.95	-0.01%	-3.511462764	sept.	-1.964962632	asia	0.950480626
-16.42551035	9.924957591	tesla	friday	-6.114912982	$343.68	0.00%	1.251768432	July	1.733668495	asia	-0.948438205
-35.09808617	10.34839668	Honda	tuesday	1.030522395	-$1,717.04	0.00%	3.00626743	Apr	6.478814426	asia	0.047285867
-24.22539655	-6.075068573	Honda	wed	-5.487975322	-$743.21	0.00%	1.358282438	Jun	1.57193718	asia	-0.814521336
-16.83883644	16.11007851	Toyota	wednesday	-2.337322504	$694.67	-0.01%	1.363750381	Jun	6.421911912	america	0.363982013
-5.16682515	-1.293868938	Toyota	wed	5.843125316	-$1,112.25	-0.01%	-7.39353328	Aug	9.966340434	asia	0.118177849
27.29075919	-14.26176304	tesla	thurday	4.477336283	$1,810.31	0.01%	-5.493524203	July	4.240703414	asia	-1.409366126
62.96121553	-17.85373691	tesla	wed	2.099773904	$489.54	0.00%	-2.986043666	Jun	2.234133261	asia	-0.04444428
17.48090023	-8.59578304	volkswagon	thurday	0.0048164	-$1,309.09	0.00%	4.635927093	sept.	0.77821083	asia	-0.164134744
-1.732774351	37.85740546	bmw	wed	2.323968839	$2,271.85	0.01%	0.004205399	sept.	5.175760994	asia	-0.711729146
31.39489418	-8.955837025	Toyota	wed	6.966183691	-$674.14	-0.01%	1.400221197	sept.	-3.763919558	euorpe	-1.603316765
-3.761183852	0.526397111	bmw	thur	-3.20736229	-$112.01	0.01%	-4.88580642	May	2.620284758	america	-1.353865916
-25.61177253	-18.03890217	Honda	thur	-2.179217016	-$3,041.42	-0.02%	3.050759767	May	-13.0992104	asia	0.744255672
-34.74644931	-0.252896399	volkswagon	thurday	-0.612371173	$257.88	0.00%	-1.461243728	July	-10.77991068	asia	1.182940057
-16.13341803	-4.713288964	ford	wednesday	2.713728933	-$350.50	0.01%	-3.488767929	May	-7.727529256	asia	0.782995808
12.78602859	-9.416779459	volkswagon	thurday	-3.245709728	$27.45	-0.01%	-6.025655173	July	-5.990569189	asia	-1.593534913
1.03501909	-1.46797716	volkswagon	wednesday	0.20699282	$540.15	-0.01%	-3.207925682	Jun	20.73610658	asia	-0.047369799
11.37070485	0.632916509	Honda	thurday	-1.82724017	-$181.24	0.01%	2.890000338	July	16.77445881	asia	-0.095183969
17.43645426	19.29601964	Toyota	thurday	-1.205461384	$543.26	-0.01%	-0.838408322	May	-5.75553055	asia	0.502960353
28.26419747	-10.58195391	Toyota	thur	-8.372925007	$1,886.90	0.00%	-3.670520721	sept.	-9.087516738	asia	-2.135186468
24.76989268	-15.86071375	volkswagon	wednesday	1.411570384	-$1,100.78	0.02%	-6.759313832	sept.	-1.67789624	asia	-0.477004223
-19.38749277	-35.02909055	Toyota	wed	-2.689603443	$380.26	0.01%	-5.376024032	Apr	-4.935463507	asia	-1.459251933
-6.338714861	8.746641558	Toyota	wed	0.625529318	$1,566.82	0.00%	9.938866587	July	-2.153258306	asia	-0.346635981
-12.06389018	1.35456184	volkswagon	thurday	-1.836928576	$1,775.46	-0.02%	1.17585784	Jun	-11.20311819	asia	0.349869249
36.62763841	-28.47774029	Toyota	wed	-5.258095603	-$1,036.19	0.00%	-5.786887497	Jun	-5.261478415	asia	-0.372102624
-15.05422301	4.872281347	bmw	wed	-0.682583142	$103.79	0.01%	9.944685788	May	-18.30696853	asia	0.227619667
18.69420636	-3.783660639	tesla	thurday	-3.519413573	-$109.58	0.02%	7.138799665	Mar	1.909303593	america	-0.050023551
-62.21071316	-4.340027771	volkswagon	wednesday	3.443483558	-$1,765.74	0.00%	1.949902171	Apr	-6.587269807	asia	1.652457073
1.055049029	2.52438722	Toyota	thurday	-1.165510583	-$1,295.90	0.00%	1.78426844	Jun	-11.94475988	asia	-0.812564578
19.44406885	-21.34483616	volkswagon	thurday	-0.823324236	-$441.02	0.00%	-2.371232975	July	0.3972618	asia	1.397265434
-13.59281112	-8.878703543	Toyota	wednesday	1.968454357	-$791.89	-0.01%	6.079473746	Aug	7.362819221	asia	0.087929541
39.0048682	-16.43412025	volkswagon	thurday	2.351244401	$1,328.75	0.00%	2.623220633	Jun	-7.662697129	asia	0.034597011
-85.77862678	10.08327786	volkswagon	tuesday	-2.165428818	$345.17	0.02%	7.508894716	Apr	0.46688725	asia	-0.267856949
-12.49759897	-22.38333253	volkswagon	wed	4.318677668	-$1,724.53	0.00%	1.885799182	May	-3.253133327	asia	2.185320478
-64.23359398	15.16154136	tesla	wednesday	4.642652689	-$1,057.86	-0.01%	-6.401744213	Jun	-3.809232045	asia	-2.489667038
-30.83862249	-9.625811996	volkswagon	thurday	5.965363645	-$142.08	0.00%	-1.322164197	sept.	-5.610303725	asia	2.190393119
-12.0739747	1.977459357	bmw	wed	-4.194260605	-$646.80	0.00%	7.514765419	May	-3.514349356	america	-1.203365453
16.01082813	7.776253924	volkswagon	thur	2.415676985	-$438.17	0.00%	4.899218311	May	12.52462423	asia	-0.088360865
-15.57514537	-14.086279	Toyota	wed	-5.473276571	$382.26	0.00%	10.18472076	July	2.99945525	asia	0.61044588
-18.63657126	-28.46191225	volkswagon	wed	6.043634937	-$1,677.23	0.00%	-0.176247483	Jun	4.729266572	euorpe	0.231177269
51.69924018	-0.729191819	bmw	thurday	-4.596850094	$97.39	-0.01%	-1.64280274	July	1.590530809	asia	-1.042332965
3.249859587	0.281105776	Toyota	wed	-7.2677072	$144.28	0.01%	4.84708158	May	-8.233901274	asia	-0.202334003
-33.07421262	7.418515549	bmw	thur	-5.752214583	$528.71	0.00%	0.543343876	sept.	6.276594313	america	-0.547260211
-57.08704043	-12.99836331	volkswagon	wed	-2.231245958	-$1,376.32	0.01%	6.484637715	May	-5.008787121	asia	-0.007396793
14.42714257	13.67448139	Toyota	wednesday	8.040781005	$808.91	0.00%	2.133937027	Jun	-5.767711621	america	-0.074714938
-22.40032022	12.06741312	bmw	wednesday	1.091087413	$461.33	0.00%	-2.032521867	Aug	-9.702302486	asia	-0.866971462
35.19319735	-2.110270656	bmw	thurday	6.415042415	-$510.93	-0.01%	3.262431662	Aug	-8.97642161	asia	0.753828692
2.445813724	3.268597566	bmw	thurday	3.470621407	$695.84	0.01%	-2.416794113	July	-16.22667711	asia	0.577532744
-19.76876823	-4.455106872	volkswagon	thur	0.476204532	$1,040.92	0.02%	0.193573823	Jun	3.513688305	asia	0.642503032
27.88340031	9.293617135	Toyota	thurday	1.247623546	$1,246.00	0.00%	-7.498551774	July	4.194845096	america	0.104124809
-7.090445216	-12.61463807	Toyota	thurday	3.57417373	-$369.30	0.00%	-6.368762923	May	-18.77546843	asia	-0.724293752
-22.94997808	11.84423295	Toyota	wed	-1.784995605	$668.24	0.01%	-0.492469119	Apr	-19.26432964	asia	-0.542386912
38.27879486	-25.87015629	Toyota	wed	5.408019104	$1,874.42	0.00%	2.387454202	Jun	18.56049921	asia	-0.258574045
59.58463252	-14.09512145	volkswagon	thurday	-5.831954276	-$647.84	-0.01%	2.490954355	Aug	4.971494618	asia	0.068477679
34.629483	-20.10107625	bmw	wed	4.888857697	-$1,185.41	0.00%	13.23079533	Aug	3.364949739	asia	-0.321066646
6.22592027	-16.04545944	bmw	wed	7.014889726	-$144.62	0.00%	5.887114619	Jun	-2.01647095	asia	-0.813750977
14.98682934	2.205466295	volkswagon	thurday	3.26131081	$957.46	0.01%	8.567159349	Apr	4.910792266	asia	-0.895896521
-15.54661154	-1.121497258	Toyota	wednesday	6.917027859	-$520.77	-0.01%	-0.070759083	Jun	22.05900141	asia	0.388891747
-21.05243693	-4.452167264	volkswagon	wed	0.436354299	-$802.38	0.00%	-3.241111515	Apr	7.678473043	asia	-0.772435467
-10.91766785	-17.32557584	tesla	wed	5.184805577	-$130.97	0.02%	-1.738642971	July	-7.102926265	asia	-0.190841041
8.772795369	2.708291802	volkswagon	wed	-5.063318859	$254.46	-0.01%	-2.909190751	May	9.369783046	asia	2.158020924
35.92256403	-19.71225734	volkswagon	wednesday	-4.557373631	-$652.68	0.01%	-8.731172084	July	7.654019526	asia	-1.347741395
-15.68315247	7.529675012	Honda	wednesday	0.789322509	-$1,867.85	0.01%	5.192915136	July	2.152748757	asia	-0.793016559
-6.330741848	-4.437771727	bmw	wednesday	0.068545659	-$89.40	0.00%	4.691068891	July	5.638605961	america	-0.393634586
14.5397968	-19.47450159	bmw	wed	-6.823816329	-$1,065.06	0.00%	-12.58898293	Apr	-8.058482896	america	-1.504555383
83.94086005	18.96985831	Toyota	thurday	-0.885696042	$1,846.36	-0.01%	1.297789393	Aug	-6.158995211	asia	-0.04440573
39.19277519	6.367231545	volkswagon	thur	1.386129149	-$15.72	0.00%	7.000146723	July	-3.010282879	america	0.987351803
3.958038932	-6.508034251	volkswagon	wednesday	-8.460367276	$263.53	0.00%	-0.888040299	Aug	2.012974545	asia	1.408280131
23.76418562	-23.51359927	Toyota	thurday	4.384522323	$1,101.38	-0.01%	1.776623825	Oct	4.807464403	america	-0.758431245
40.80733914	-4.029751287	volkswagon	thurday	-4.875607391	$37.89	0.00%	6.255200835	July	5.683464364	asia	0.174340821
-44.3979686	46.40440747	volkswagon	wed	-5.309046021	$995.02	0.00%	7.207608513	May	0.676389384	euorpe	0.539128731
16.92755801	-17.96026132	volkswagon	thurday	2.244009666	$1,157.50	0.01%	4.612067327	Aug	-3.369132794	america	-3.061670314
19.9054132	-17.93594302	volkswagon	wed	-3.292535269	$1,536.59	-0.01%	5.651918052	July	16.0089633	asia	1.055011068
10.37647944	-9.58825156	bmw	thurday	-3.078017094	$319.26	0.00%	6.013198168	Aug	-4.622138649	asia	0.20383042
43.4968225	1.459523954	ford	wed	6.909817507	$52.22	0.02%	-15.41705184	July	-2.282951014	asia	-3.183347825
-7.673033218	26.29158224	volkswagon	wednesday	3.753940675	-$900.39	0.00%	-1.434287107	Aug	10.38977242	asia	1.364669197
20.74132806	14.69250776	volkswagon	thurday	6.57623425	$212.68	0.00%	2.803300954	Aug	14.67284423	asia	1.718461729
29.83795275	-0.632429271	Toyota	thurday	-1.473013574	$194.82	-0.01%	3.615728357	Jun	0.786830402	asia	0.417710523
49.23916747	-19.66179287	bmw	wed	1.763058377	$2,769.32	0.01%	-2.93994357	July	-3.127924488	asia	0.005460178
36.13174296	-10.74128091	volkswagon	wed	6.301506756	-$745.86	0.01%	-2.313712206	Jun	-0.239040593	asia	0.488298234
-29.2178898	-42.20642308	Toyota	wed	-5.171339918	-$1,655.63	-0.01%	-5.382233168	May	9.079494099	asia	-0.766262132
18.31210843	-10.46533693	Toyota	thurday	-2.258969487	-$331.04	-0.02%	-8.21929223	July	13.97837548	asia	-0.634009452
-33.73697519	-1.310644901	Honda	wednesday	1.896996593	-$93.26	-0.02%	2.970159967	Aug	-1.306109334	asia	0.391579679
-35.12301597	21.07294133	bmw	thur	1.010733562	$121.38	0.00%	-18.93675548	Jun	5.525742253	asia	0.264489759
-14.25546287	8.771832915	bmw	thurday	2.401599166	-$1,027.42	0.01%	-8.068270404	July	-8.197153505	asia	0.209696837
2.473444758	-38.09529646	Honda	wednesday	-5.597500596	-$284.43	0.01%	9.074406346	Jun	6.381797057	asia	-0.732360404
56.79663186	18.5804175	volkswagon	thur	0.768251062	$573.20	0.01%	-3.849220215	Jun	0.229420985	asia	-1.244536728
-23.80234684	11.01272147	Toyota	thurday	1.187016436	-$373.74	0.00%	1.555816003	May	3.435747309	asia	0.677393799
15.09235796	8.064523208	volkswagon	wed	-2.00184935	$703.52	0.00%	3.79116778	Jun	10.96743099	asia	1.002526677
38.90575288	-20.45577018	tesla	wed	-0.614645656	$1,231.29	0.00%	-0.482852849	sept.	5.249871538	asia	1.345731791
24.39289217	-4.863116171	volkswagon	wed	3.059991136	$2,687.24	0.00%	5.166723619	sept.	-7.781749231	asia	1.822574722
-13.26208125	-24.13942337	volkswagon	wed	3.580224102	-$139.65	0.02%	8.981409399	May	-0.883494145	asia	0.676443562
-5.403800216	-14.36831351	bmw	wed	1.507571815	$26.96	0.00%	-11.2203558	Aug	-2.136070889	asia	2.161895771
21.42732982	30.63539164	volkswagon	wed	1.722159693	$3.41	0.00%	-2.586110492	Aug	-5.402196428	asia	-0.626236159
17.67157269	-0.634616695	volkswagon	wed	1.413846046	$714.18	-0.02%	1.333779115	Jun	-6.417414619	asia	0.601387312
8.28190654	-23.25811785	Toyota	thurday	2.452561572	-$2,487.51	0.01%	2.544213981	Aug	0.169527377	asia	-0.0145124
-9.063334931	22.08968051	bmw	thurday	1.929174266	-$85.36	0.00%	-8.528734571	Jun	-8.201402746	asia	-1.199307087
-4.69049715	-16.29023462	tesla	thurday	4.118043483	-$943.01	0.01%	-1.792746876	sept.	4.906346495	euorpe	-1.538541638
1.076728885	6.489404662	Honda	wed	-0.015063035	$198.75	-0.01%	0.349480932	July	-4.194818324	asia	0.890698803
14.74062739	-30.11056851	Toyota	wed	1.454123006	-$1,306.05	-0.01%	-7.85163446	Jun	8.577031889	asia	2.64198517
-41.73385917	-13.24483036	Toyota	wed	0.202062637	-$754.17	0.00%	-3.812686556	Jun	18.37120667	asia	-1.054334841
43.77644513	-4.74201253	bmw	thurday	1.997098804	$2,681.34	0.00%	3.425937127	July	22.03900897	asia	-1.676851651
-21.75761473	-23.78054675	Toyota	wed	-3.654670918	$38.89	-0.01%	-5.000281013	May	-8.468596353	asia	2.024316085
-7.048372326	7.709070133	volkswagon	wednesday	2.460941852	-$183.98	0.00%	-1.133454617	sept.	-5.89418518	asia	-1.58963842
30.44509063	6.032150782	Honda	thurday	2.191591838	$1,629.56	0.01%	-7.62963978	Oct	-0.83758098	america	0.573720179
-20.59080736	-15.46868992	volkswagon	wed	-2.907597365	$101.24	0.01%	1.739313979	Jun	13.56431702	asia	-0.34841874
-32.47458781	10.36363309	Honda	wed	1.127984678	$716.06	-0.01%	-0.061704441	July	-8.317962994	asia	1.137413993
9.413134934	-2.934068468	tesla	wed	-1.371038782	$2,456.21	0.00%	2.508857694	sept.	-0.097802888	asia	-0.512997985
24.85899554	12.68208	tesla	wed	-4.700120882	-$1,108.63	-0.01%	-5.44295288	July	4.129164498	asia	-0.886454809
19.07743533	2.186063738	Toyota	wed	3.925193524	-$73.55	-0.01%	-9.978827365	Jun	9.806152931	asia	-1.323267231
59.38982557	-32.34046655	volkswagon	thur	-0.302557578	$1,343.76	0.02%	0.440966365	Aug	-7.620932785	asia	-1.036856562
5.263303948	-4.598890536	volkswagon	thurday	-0.894315094	$468.17	0.00%	0.733169898	Jun	-12.61091064	asia	-0.434331137
-46.46039135	15.10572968	chrystler	wednesday	4.333827633	-$225.72	0.00%	-0.254096642	July	5.803061762	asia	0.872400152
6.204821059	-9.978448535	bmw	thurday	-2.282523471	-$163.42	0.00%	12.48504451	July	-13.80835556	america	0.783782255
-3.403881344	-3.572008709	Honda	wed	0.309979337	-$953.96	-0.01%	5.680753594	July	1.503979082	asia	-0.811084119
45.96731041	10.77185591	Toyota	wed	5.08393359	-$992.94	0.00%	-6.596061236	May	-15.13531702	asia	-1.885538024
-8.893515581	7.886989787	volkswagon	wed	-0.745239813	$95.07	-0.01%	-5.012562473	Aug	-11.5129205	asia	-1.669286148
